conversation_id,turn_id,user_input,paraphrase,translation_en,intent,entities,assistant_response,was_helpful,user_rating,user_satisfaction,needs_clarification,context_city,context_task,time_period
8e72ac24-967c-449e-8f65-6dd5a2d17921,2,træne,træne,[EN] træne [...],påmindelse,"[('task', 'træne')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 18:00.,True,4.0,7.7,True,,træne,night
6d961f3d-59e7-4cf8-b49e-c14dd296ba96,2,21:15,jo 21:15,[EN] 21:15 [...],påmindelse,"[('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '5'), ('number', '15'), ('number', '21')]",Hvilken tid?. Alarm sat til 09:15.,True,4.0,7.8,True,,forberede præsentation,evening
0e73893b-b42a-43d0-b8c8-6ffe4dd4c259,2,Bliver det regn okay i morgen?,Bliver det regn okay i morgen i dag?,[EN] regn Bliver [...],vejrudsigten,[],"Goddag, hvilken by?. Jeg viser vejret for Roskilde.",True,4.5,7.4,True,Esbjerg,,night
2b2b0525-08da-4b20-81c3-375c89d500c9,3,Hvad er befolkningstallet i Italien?,Hvad er befolkningstallet i Italien lige nu?,[EN] Hvad befolkningstallet [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,5.0,7.6,False,,,evening
c39dfba7-f2b8-410a-bd4e-ab1f9ff8f486,1,nå Opret påmindelse altså for købe ind kl. måske 15:30,nå Opret påmindelse altså for købe ind kl. måske 15:30,[EN] 15:30 kl. for Opret [...],påmindelse,"[('task', 'købe ind'), ('time', '15:30'), ('number', '3'), ('number', '30')]",Jeg sørger for at du husker købe ind klokken 15:30.,True,4.5,7.3,False,,købe ind,night
0f0273dd-c082-48cf-8dc2-20520f106098,2,Jeg har brug for øv en alarm klokken 08:30,Jeg har brug for øv en alarm klokken 08:30,[EN] brug 08:30 for en har [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '30')]",Alarm planlagt til 08:30. Godnat! ,True,4.2,7.5,False,,,morning
1a7edcf0-5236-48d0-9aff-197bbf35b4e2,3,Fortæl mig om hvad din barndom,Kan du fortælle mig om hvad din barndom,[EN] barndom Fortæl [...],out_of_scope,[],Det spørgsmål kan jeg ikke besvare.,False,1.6,5.8,False,,,night
5fb23872-fcc7-46ec-b289-d4338296b5b9,1,Hvem er Danmarks statsminister?,Hvem er Danmarks statsminister nå lige øv nu?,[EN] Hvem [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,False,4.4,7.2,False,,,night
40cd15d2-d499-4475-af5a-92051fd4e17a,4,Hvordan bliver vejret i Frederiksberg i dag?,Hvordan står øhm det med bliver vejret i Frederiksberg sådan i dag.,[EN] i Hvordan vejret i [...],vejrudsigten,"[('city', 'Frederiksberg')]"," Som du spurgte om tidligere, For Frederiksberg forventes skyet med temperaturer omkring 24 grader. I aften kommer der ",True,4.1,8.2,False,Frederiksberg,,morning
a48f83f0-c156-455d-af02-2fc1609bcd63,3,jo Mind jo mig altså om aflevere rapporten når klokken er 15:30,jo Mind jo mig altså om aflevere rapporten når klokken er 15:30,[EN] er aflevere Mind rapporten [...],påmindelse,"[('time', '15:30'), ('number', '1')]",Hvilken opgave? Påmindelse sat for 'træne'.,True,4.8,8.0,True,Frederiksberg,aflevere rapporten,afternoon
c4e35fc8-f23c-4693-8a37-f09d96e22aa5,2,Roskilde,Roskilde,[EN] Roskilde [...],vejrudsigten,"[('city', 'Roskilde')]",Roskilde kan forvente skyet i dag med en højeste temperatur på 25 grader. Aftenen bliver ,True,4.4,7.4,False,Roskilde,,morning
b6d2d551-c5c5-47a0-a257-2d631e7c15ba,3,Skal jeg forvente øv regn i Esbjerg i dag?,Skal jeg forvente øv regn i Esbjerg i dag lige nu?,[EN] regn i Esbjerg dag? forvente jeg [...],vejrudsigten,"[('city', 'Esbjerg')]"," I forhold til i går, For Esbjerg forventes klar himmel med temperaturer omkring 25 grader. Aftenen bliver ",True,4.4,7.9,False,Esbjerg,,morning
8dfd1cd9-4d48-4e96-b223-2260898c137c,2,Vejel,Vejel,[EN] Vejel [...],vejrudsigten,[],"Goddag, hvilken by?. Her er vejret i Randers.",True,3.5,7.2,True,Vejle,,night
46dd3300-6f67-4480-aa45-a7d9a291e401,3,altså Hvem er øv Danmarks statsminister?,altså Hvem er øv Danmarks statsminister i dag?,[EN] altså er øv [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.2,7.7,False,Kolding,,afternoon
31cbaf25-cad6-4de8-bd8c-83bc5b455879,1,Bliver øv det regn i lige morgen?,Bliver øv det regn i lige morgen for mig?,[EN] morgen? i [...],vejrudsigten,[],"Goddag, skal det være for en bestemt by?. Jeg viser vejret for Silkeborg.",True,4.7,7.1,True,,,morning
e687a705-8928-4747-9c00-cd2d8ee112e1,2,Væk mig altså klokken,Væk mig altså klokken,[EN] altså mig [...],alarm,[],Alarm planlagt til 10:00. Husk at gå tidligt i seng! ,False,4.8,7.3,False,,,evening
654d5a0a-2560-409e-9ba0-451b20561c78,1,Påmind mig om lave sådan mad øv ved jo 18:00,Påmind mig om lave sådan mad øv ved jo 18:00,[EN] om Påmind ved mad jo øv [...],påmindelse,"[('time', '18:00'), ('number', '1'), ('number', '18')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 10:00.,True,4.0,7.4,True,,,evening
3312119a-a465-421e-b625-8020dc5469e4,1,Kan du altså fortælle en vittighed?,jo Kan du altså fortælle en vittighed lige nu?,[EN] fortælle vittighed? en [...],out_of_scope,[],Jeg kan desværre ikke svare på det.,False,1.7,6.6,False,,,afternoon
25af2771-cfc6-414e-971c-aaf25b223340,1,Kan du påminde mig sådan om aflevere rapporten senere?,Kan du påminde mig sådan om aflevere rapporten senere.,[EN] du senere? om [...],påmindelse,"[('task', 'aflevere rapporten')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 10:00.,True,4.0,7.4,True,,aflevere rapporten,afternoon
61d409f4-63e5-44ce-a2e9-fe6720bed7d3,2,jo Hvad er befolkningstallet i Holland?,jo Hvad er befolkningstallet i Holland.,[EN] jo Holland? [...],spørgsmål,"[('country', 'Holland')]",Befolkningstallet i Holland er omkring ukendt.,True,5.0,7.5,False,Odense,,afternoon
133fce9b-50b1-46e9-ab64-078dacf83633,1,"Lav påmindelse: forberede nå præsentation, 08:30","Lav jo påmindelse: forberede nå præsentation, 08:30","[EN] nå 08:30 Lav præsentation, [...]",påmindelse,"[('number', '3'), ('number', '8'), ('number', '30')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 13:45.,True,4.4,7.2,True,,,morning
ff73f803-7e80-4078-ba16-9d26e1550bb9,1,Hvordan ser du ud?,Hvordan er det med ser du ud for mig?,[EN] du [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.8,6.6,False,,,evening
56dc4b2f-2a1d-492f-9cc6-7571d8ca4955,3,øhm Hvor mange bor hvad der i Frederiksberg?,øhm Hvor mange bor hvad der i Frederiksberg lige nu?,[EN] hvad der øhm [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.6,7.6,False,,,night
6d86ede0-20cf-4a52-93ac-65dc07006c5d,1,Mind mig om når måske klokken øv er 10:00,Mind mig om når måske klokken øv er 10:00,[EN] måske om [...],påmindelse,"[('time', '10:00'), ('number', '1'), ('number', '10')]",Hvad skal jeg minde dig om? Påmindelse sat for 'betale regninger'.,True,4.8,7.4,True,,,evening
d2fd1134-f7c1-4545-b000-e264583028ce,1,Hvordan er vindforholdene i Aarhus?,Hvordan er er vindforholdene i Aarhus tak?,[EN] vindforholdene er [...],vejrudsigten,"[('city', 'Aarhus')]"," Som du spurgte om tidligere, Vejret i Aarhus: Let skyet, maks 19 grader. Aftenen bliver ",True,4.7,7.2,False,Aarhus,,night
1562b182-cde6-42a5-8e21-39b225cfa72f,1,øv Sæt en påmindelse måske til 15:30 øv om at tage lige medicin,øv Lav hvad en påmindelse måske til 15:30 sådan øv øhm om at tage lige okay medicin,[EN] en øv Sæt påmindelse til 15:30 måske [...],påmindelse,"[('time', '15:30'), ('number', '3'), ('number', '15'), ('number', '30')]",Jeg er ikke sikker på tidspunktet. Alarm sat til 21:15.,True,5.0,7.3,True,,,morning
ba594f3b-3b8f-4633-98ea-3491c89f2363,2,Sæt alarm til i sådan morgen,Sæt lige alarm til i sådan morgen,[EN] i morgen sådan alarm [...],alarm,[],Alarm indstillet til 10:00. Husk at gå tidligt i seng! ,True,4.7,7.2,False,,,morning
698721ff-5968-47e2-8049-84b7440db48d,3,Hvem hvad er Danmarks statsminister?,Hvem hvad er Danmarks statsminister venligst?,[EN] statsminister? er Danmarks [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,False,4.5,7.8,False,,,night
ce52c5eb-3b73-4ad1-87d6-2013d83f7931,1,Hvad sådan er temperaturprognosen for Esbjerg?,Hvad sådan er temperaturprognosen for Esbjerg lige nu?,[EN] Hvad sådan temperaturprognosen er [...],vejrudsigten,"[('city', 'Esbjerg')]",I morgen bliver det overskyet i Esbjerg I aften kommer der ,True,5.0,7.2,False,Esbjerg,,morning
5ecd8b74-ba73-45f7-9e2f-4c6cabcac589,4,Hvad hvad med i morgen?,okay Hvad hvad med i morgen venligst?,[EN] morgen? i [...],vejrudsigten,[],"Goddag, hvilken by?. Her er vejret i Aalborg.",False,4.3,8.1,True,Vejle,,afternoon
cdb592e8-71f7-43a3-bdc1-1dcfbe35124c,3,lige aflevere rapporten,lige aflevere rapporten,[EN] aflevere [...],påmindelse,"[('task', 'aflevere rapporten')]",Hvilken opgave? Jeg sætter påmindelse for 'besøge ven'.,True,4.5,8.1,True,,aflevere rapporten,night
aef7775d-d1f2-4114-87c0-5ae3bb198a10,2,Hvad er befolkningstallet i Finland?,Hvad er befolkningstallet i Finland venligst?,[EN] er Finland? [...],spørgsmål,"[('country', 'Finland')]",Finland's hovedstad er Helsinki med en befolkning på ukendt.,True,4.0,7.6,False,,,evening
9dd710cb-2b1d-42fb-99a7-8bd167d7fe27,1,Hvad lige betyder okay oplevelse på øhm engelsk?,Hvad lige betyder okay oplevelse på øhm engelsk for mig?,[EN] Hvad oplevelse engelsk? [...],spørgsmål,[],Danmarks statsminister er Helle Thorning-Schmidt.,True,4.4,7.2,False,,,afternoon
81628d01-9fc7-4f4c-a9fb-2796de7cd3c1,2,lige lave mad,lige lave mad,[EN] lave [...],påmindelse,"[('task', 'lave mad')]",Hvilken opgave? Jeg sætter påmindelse for 'besøge ven'.,True,4.6,7.8,True,,lave mad,night
c573138a-c45e-4252-bebe-a3639489e73a,2,gå til lægen,nå gå til lægen,[EN] til [...],påmindelse,[],Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 08:30.,True,3.9,7.6,True,,gå til lægen,night
4d374a51-8b60-4f5f-a2ca-a05aa5f7a64d,1,Væk mig ved okay 21:15,Væk mig ved okay 21:15,[EN] okay [...],alarm,"[('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '21')]",Alarm indstillet til 21:15. Godnat! ,True,4.4,7.2,False,,,evening
bf94b268-be4b-4a6a-ac95-db4fbb92a440,4,Væk mig ved 18:00,Væk mig ved 18:00,[EN] 18:00 [...],alarm,"[('time', '18:00'), ('number', '1')]",Alarm sat til klokken 18:00. Husk at gå tidligt i seng! ,True,4.8,7.5,False,,,night
d7fce5c6-5b5a-428b-9ec1-50d9a103a19b,3,Husk møde med chefen til øv i morgen,Husk møde med chefen til øv i morgen,[EN] til i med [...],påmindelse,"[('task', 'møde med chefen')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'aflevere rapporten'.,True,4.7,7.9,True,Aarhus,møde med chefen,morning
cce78ce9-dd80-4c37-aa50-f76410fbc909,1,lige Hvor mange bor nå der i Esbjerg?,lige Hvor mange bor nå der i Esbjerg for mig?,[EN] lige bor [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,3.5,7.2,False,,,afternoon
5a5bc887-716d-45d7-9e89-b383f38eb042,2,Hvad er definitionen af ?,lige Hvad er definitionen af lige nu?,[EN] Hvad er [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.0,7.5,False,,,night
c573138a-c45e-4252-bebe-a3639489e73a,3,15:30,15:30,[EN] 15:30 [...],påmindelse,"[('time', '15:30'), ('number', '1'), ('number', '5'), ('number', '15'), ('number', '30')]",Hvilken tid?. Jeg sætter alarmen til 08:30.,True,4.9,8.0,True,,gå til lægen,night
fe7367ce-eb2c-4ca2-af4a-43a807a65170,3,Kan du synge en sang øv for mig?,Kan du synge en sang øv for mig for mig?,[EN] Kan du [...],out_of_scope,[],Det kan jeg ikke hjælpe med.,False,1.7,5.8,False,,,morning
133fce9b-50b1-46e9-ab64-078dacf83633,4,08:30,08:30,[EN] 08:30 [...],påmindelse,"[('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 08:30.,True,4.2,8.4,True,,bestille tid,morning
9187a281-1a74-4177-9f1b-e75a2f288f04,1,Hvad er befolkningstallet i Sverige?,Hvad er befolkningstallet i Sverige venligst?,[EN] Hvad befolkningstallet er [...],spørgsmål,"[('country', 'Sverige')]",Sverige's hovedstad er Stockholm med en befolkning på 10 millioner.,True,4.3,7.3,False,,,morning
41f03795-ded3-4b4d-91fa-2619c0ced6a3,3,nå Fortæl seneste nyt om miljø,nå Hvad sker der lige nu om miljø,[EN] Fortæl om nyt [...],nyheder,"[('topic', 'miljø')]",Her er dagens vigtigste nyheder om miljø: [Sammendrag],True,4.2,7.5,False,,,morning
f8597925-e8fa-4dbf-a29e-61ab1aee025d,1,Hvordan okay ser du ud?,Hvordan er okay ser du ud for mig?,[EN] ser du ud? [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,1.1,6.6,False,,,night
cdd38eff-a58d-40a5-9aa7-aeaedd6681d2,1,hvad Hvad er meningen med livet?,hvad Hvad er meningen med livet venligst?,[EN] med meningen hvad [...],out_of_scope,[],Jeg har ikke information om det emne.,False,1.0,6.6,False,,,night
1bf7003b-f9e2-428d-ba6e-dae5799b3539,2,Kan hvad du nå påminde mig okay om møde med chefen senere?,Kan jo hvad du nå påminde mig okay om møde med chefen senere venligst?,[EN] nå chefen okay om du [...],påmindelse,[],Hvad skal jeg minde dig om? Påmindelse sat for 'tage medicin'.,True,5.0,7.6,True,,møde med chefen,afternoon
8d0dcdca-391e-412b-94dc-c1b7d64d65e3,1,Jeg skal huske at lave hvad mad på 18:00,Jeg skal huske at lave hvad mad på 18:00,[EN] at 18:00 [...],påmindelse,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'gå til lægen'.,True,4.0,7.4,True,,,afternoon
9f38632e-5a78-4a20-9286-49a885e3e62b,2,Vær sådan sød okay at vække mig klokken 13:45,Vær sådan sød okay at vække mig klokken 13:45,[EN] klokken Vær mig [...],alarm,"[('time', '13:45'), ('number', '1'), ('number', '4'), ('number', '45')]",Alarm indstillet til 13:45. Husk at gå tidligt i seng! ,True,4.4,7.5,False,,,afternoon
920d82f0-118f-49ee-9917-9da264e81366,1,Fortæl seneste nyt om,Hvad er det hvad seneste om,[EN] seneste [...],nyheder,[],Nyheder om sundhed: [Oplysninger],False,4.6,7.1,False,,,morning
e6444049-5916-4a26-88aa-0fe917dd28b1,1,Sæt en vækkeur til 09:15,Indstil en vækkeur til 09:15,[EN] en Sæt [...],alarm,"[('number', '9'), ('number', '15')]",Alarm konfigureret til 13:45. Godnat! ,True,4.5,7.2,False,,,morning
8ba99463-d66f-4b2d-801d-96188c2bedc5,2,Hvem nå skrev 'Den lille havfrue'?,Hvem nå skrev 'Den lille havfrue' måske tak?,[EN] 'Den Hvem skrev nå [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.4,6.2,False,,,afternoon
c46d0602-3e87-4f4b-99d8-799284f26a1d,1,Hvad er din altså mening om kunstig intelligens?,Hvad er din altså mening om kunstig intelligens lige nu?,[EN] din er altså om [...],out_of_scope,[],Det kan jeg ikke hjælpe med.,False,1.4,6.6,False,,,morning
329c820f-4ec6-453d-8590-cd6e9789a631,1,Hvad hvad er øv befolkningstallet i Holland?,Hvad hvad er øv hvad befolkningstallet i Holland i dag?,[EN] i hvad Hvad øv [...],spørgsmål,"[('country', 'Holland')]",Holland's hovedstad er Amsterdam med en befolkning på ukendt.,True,4.6,7.3,False,,,night
5bcb2aeb-8289-446a-86eb-89dadd5b4514,1,okay Hvordan laver jeg en omelet?,okay Hvordan er laver okay jeg en omelet i dag?,[EN] okay Hvordan omelet? [...],out_of_scope,[],Jeg har ikke information om det emne.,False,1.8,6.6,False,,,night
79960ecb-0dab-4f53-adbc-7ada8bbfcca0,3,Vis mig nå nyheder om,Få mig mig nå nyheder om,[EN] mig [...],nyheder,[],Aktuelle nyheder om underholdning: [Resumé],False,4.6,7.7,False,,,afternoon
f2ec4328-5291-4357-aaee-49237545c329,2,tjekke emails,tjekke emails,[EN] tjekke [...],påmindelse,"[('task', 'tjekke emails')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 18:00.,True,4.6,7.7,True,,tjekke emails,night
aab89dac-3976-49e7-87b4-b822f9456615,2,Roskilde,øhm Roskilde,[EN] Roskilde [...],vejrudsigten,"[('city', 'Roskilde')]"," Som du spurgte om tidligere, I Roskilde forventes skyet i dag. Aftenen bliver ",True,5.0,7.4,False,Roskilde,,night
ff73f803-7e80-4078-ba16-9d26e1550bb9,3,Hvad er det dybeste øv punkt i havet?,Hvad er det dybeste øv punkt i havet.,[EN] øv Hvad havet? er [...],out_of_scope,[],Det spørgsmål ligger uden for min funktionalitet.,False,2.3,5.8,False,,,evening
2c9c3295-77b0-43c9-a069-70dda12ed9dd,2,Hvad er de vigtigste nyheder lige nu?,Hvad er de vigtigste nyheder lige nu lige nu?,[EN] er lige [...],nyheder,[],Hvilket emne interesserer du dig for?,True,4.5,7.2,True,,,afternoon
4a33aa6b-b21d-41c1-a791-1badafecbee3,2,Hvordan laver måske jeg måske en omelet?,Hvordan ser laver måske jeg måske en omelet lige nu?,[EN] omelet? laver Hvordan [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,2.8,6.2,False,,,night
a7679189-f11d-4731-8976-a5aedecc3354,3,Hvad er øv din yndlingsfarve?,Hvad er øv din yndlingsfarve for mig?,[EN] Hvad yndlingsfarve? [...],out_of_scope,[],Det spørgsmål ligger uden for min funktionalitet.,False,1.1,5.8,False,,,morning
8bdbe86c-69ad-4413-ab68-28ca77c03dbe,3,øhm Giv mig seneste okay nyhedsopdatering,øhm Giv mig seneste okay nyhedsopdatering,[EN] okay øhm mig nyhedsopdatering [...],nyheder,[],Aktuelle nyheder om sport: [Resumé],True,3.7,7.5,False,,,night
d9f1d313-6ac5-4d37-8618-82889e500514,3,Hvad er hovedstaden i Polen?,Hvad måske er hovedstaden i Polen tak?,[EN] Polen? i er [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,4.1,7.4,False,,,afternoon
823f8f7a-d0ba-450b-95a8-abd6f0f0b30c,1,okay Hvad er hovedstaden hvad i Norge?,okay Hvad er hovedstaden hvad i Norge venligst?,[EN] er hovedstaden Hvad hvad [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,True,4.3,7.2,False,,,morning
71a87bf0-6e41-4438-af55-464de541b39d,5,købe ind,købe ind,[EN] købe [...],påmindelse,[],Hvilken tid?. Jeg sætter alarmen til 21:15.,True,4.3,8.1,True,,købe ind,morning
f3727dba-c33a-4e23-a0dd-07067895d2b0,3,Hvad er de vigtigste nyheder lige lige nu?,Hvad er de vigtigste nyheder lige lige nu lige nu?,[EN] nyheder vigtigste lige [...],nyheder,[],Nyheder om politik: [Oplysninger],True,4.5,6.8,False,,,afternoon
1942a0fe-da03-4847-ba7f-592948396f0e,2,øhm måske Hvad er nå overskrifterne i hvad dag venligst?,øhm måske Hvad er nå overskrifterne i hvad dag venligst i dag?,[EN] venligst? øhm overskrifterne i [...],nyheder,[],Seneste nyt om miljø: [Nyhedsopsummering],False,5.0,7.2,False,,,afternoon
74ea2c8d-fb83-4a18-9810-ecfdb9ab7037,4,Og hvad med Kolding?,Og hvad med Kolding i dag?,[EN] hvad med [...],vejrudsigten,"[('city', 'Kolding')]",Vejret i Kolding viser skyet for i dag. Aftenen bliver ,True,4.3,8.2,False,Kolding,,night
fed4b0ef-a6cd-4354-ba2a-97289e25063f,4,Sæt måske alarm til klokken 15:30,Indstil måske alarm til klokken lige 15:30,[EN] Sæt måske til alarm [...],alarm,"[('number', '1'), ('number', '3'), ('number', '5'), ('number', '15'), ('number', '30')]",Du vil blive vækket klokken 21:15. Godnat! ,True,4.5,8.1,False,,,night
fae089e5-d4be-414a-9425-e1434f524f14,3,nå Hvad er det dybeste altså punkt i havet?,nå Hvad er det dybeste altså punkt i havet lige nu?,[EN] dybeste er i havet? det [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,2.0,5.8,False,,,night
533e72bb-f1a9-4078-ab88-019a78b2b00a,1,Jeg har brug for at altså blive mindet om tage måske medicin ved 10:00,Jeg har brug for at altså blive mindet om tage måske medicin ved 10:00,[EN] om at medicin brug for [...],påmindelse,"[('time', '10:00'), ('number', '1')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 18:00.,True,4.8,7.3,True,,,morning
721e34c2-8e54-45c5-93ae-397cb6106d50,1,Hvad er vejrudsigten for i morgen jo i sådan Aarhus?,Hvad er vejrudsigten for i morgen jo i sådan Aarhus lige nu?,[EN] morgen vejrudsigten Hvad jo er i [...],vejrudsigten,"[('city', 'Aarhus')]",Prognosen for Aarhus: solskin og 19 grader. Aftenen bliver ,True,4.4,7.2,False,Aarhus,,morning
4000ac04-c565-4cdf-b17e-d84bfc0b6fb2,3,Hvornår startede 2. verdenskrig?,Hvornår startede 2. verdenskrig i dag?,[EN] verdenskrig? Hvornår [...],spørgsmål,"[('number', '2')]",27 + 8 = 35.,True,4.2,7.9,False,,,night
daf92db9-e757-4019-be85-66cfa3fbc405,1,jo Sæt en påmindelse til 07:00 om at træne,jo Opret en påmindelse til 07:00 om at træne,[EN] til 07:00 jo om en [...],påmindelse,"[('task', 'træne'), ('time', '07:00'), ('number', '7')]"," Efter træne, Påmindelse indstillet til 07:00 for træne.",True,4.0,7.4,False,,træne,morning
